"算出基準日","都道府県名","市区町村名","総数（人口）","交付枚数","人口に対する交付枚数率","人口算出基準日","交付件数基準日"
"2017/03/08","長野県","上水内郡飯綱町",11693,683,5.8,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下水内郡栄村",2049,78,3.8,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","岐阜市",413995,30561,7.4,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","大垣市",162395,12165,7.5,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","高山市",90763,6044,6.7,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","多治見市",113419,7942,7.0,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","関市",90879,4712,5.2,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","中津川市",80894,4729,5.8,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","美濃市",21653,1064,4.9,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","瑞浪市",38968,2734,7.0,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","羽島市",68620,4081,5.9,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","恵那市",52339,2627,5.0,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","美濃加茂市",55808,2590,4.6,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","土岐市",59867,3538,5.9,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","各務原市",148409,9355,6.3,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","可児市",101148,7155,7.1,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","山県市",28300,1695,6.0,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","瑞穂市",53576,3658,6.8,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","飛騨市",25561,1590,6.2,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","本巣市",35175,2463,7.0,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","郡上市",43940,2310,5.3,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","下呂市",34351,2071,6.0,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","海津市",36313,2618,7.2,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","羽島郡岐南町",24903,1418,5.7,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","羽島郡笠松町",22550,1664,7.4,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","養老郡養老町",30548,1929,6.3,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","不破郡垂井町",28074,1915,6.8,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","不破郡関ケ原町",7569,538,7.1,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","安八郡神戸町",19738,1419,7.2,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","安八郡輪之内町",9943,544,5.5,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","安八郡安八町",15251,958,6.3,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","揖斐郡揖斐川町",22476,1303,5.8,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","揖斐郡大野町",23792,1511,6.4,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","揖斐郡池田町",24572,1372,5.6,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","本巣郡北方町",18344,1236,6.7,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","加茂郡坂祝町",8238,527,6.4,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","加茂郡富加町",5720,318,5.6,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","加茂郡川辺町",10543,592,5.6,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","加茂郡七宗町",4135,303,7.3,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","加茂郡八百津町",11618,775,6.7,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","加茂郡白川町",8916,477,5.3,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","加茂郡東白川村",2432,144,5.9,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","可児郡御嵩町",18766,1443,7.7,"2016/01/01","2017/03/08"
"2017/03/08","岐阜県","大野郡白川村",1694,80,4.7,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","静岡市",712184,59401,8.3,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","浜松市",809027,60564,7.5,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","沼津市",200704,17901,8.9,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","熱海市",38055,4439,11.7,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","三島市",111601,9781,8.8,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","富士宮市",134526,10907,8.1,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","伊東市",71473,5976,8.4,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","島田市",100441,7713,7.7,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","富士市",256731,20027,7.8,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","磐田市",170559,12626,7.4,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","焼津市",142016,10880,7.7,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","掛川市",117609,8579,7.3,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","藤枝市",146609,12814,8.7,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","御殿場市",89338,8474,9.5,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","袋井市",87254,5403,6.2,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","下田市",23172,2388,10.3,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","裾野市",53080,5166,9.7,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","湖西市",60905,5248,8.6,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","伊豆市",32376,2413,7.5,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","御前崎市",33595,2434,7.2,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","菊川市",47779,4104,8.6,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","伊豆の国市",49829,4687,9.4,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","牧之原市",47047,3196,6.8,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","賀茂郡東伊豆町",13028,1636,12.6,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","賀茂郡河津町",7608,634,8.3,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","賀茂郡南伊豆町",8781,813,9.3,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","賀茂郡松崎町",7171,594,8.3,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","賀茂郡西伊豆町",8641,778,9.0,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","田方郡函南町",38490,2805,7.3,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","駿東郡清水町",32478,2177,6.7,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","駿東郡長泉町",42792,2795,6.5,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","駿東郡小山町",19321,1765,9.1,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","榛原郡吉田町",29819,2144,7.2,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","榛原郡川根本町",7490,522,7.0,"2016/01/01","2017/03/08"
"2017/03/08","静岡県","周智郡森町",19090,1355,7.1,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","名古屋市",2269444,199123,8.8,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","豊橋市",378485,26314,7.0,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","岡崎市",382784,27842,7.3,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","一宮市",386343,25541,6.6,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","瀬戸市",130908,11344,8.7,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","半田市",118733,11228,9.5,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","春日井市",311327,23120,7.4,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","豊川市",185273,10666,5.8,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","津島市",64074,4834,7.5,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","碧南市",71673,4231,5.9,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","刈谷市",149262,11915,8.0,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","豊田市",422571,37002,8.8,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","安城市",185818,12901,6.9,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","西尾市",170734,12316,7.2,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","蒲郡市",81291,5624,6.9,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","犬山市",74790,5522,7.4,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","常滑市",58240,4488,7.7,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","江南市",101053,7585,7.5,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","小牧市",153655,13165,8.6,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","稲沢市",138089,10284,7.4,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","新城市",48553,3397,7.0,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","東海市",113535,10386,9.1,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","大府市",89788,7182,8.0,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","知多市",86084,7508,8.7,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","知立市",71010,5621,7.9,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","尾張旭市",82605,6835,8.3,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","高浜市",46756,2986,6.4,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","岩倉市",47758,3672,7.7,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","豊明市",68706,5406,7.9,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","日進市",88024,6712,7.6,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","田原市",64078,3826,6.0,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","愛西市",64699,4524,7.0,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","清須市",67118,4960,7.4,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","北名古屋市",84433,5235,6.2,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","弥富市",44399,2950,6.6,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","みよし市",60383,5270,8.7,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","あま市",88527,6237,7.0,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","長久手市",55555,4239,7.6,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","愛知郡東郷町",42802,3058,7.1,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","西春日井郡豊山町",15360,1044,6.8,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","丹羽郡大口町",23422,1572,6.7,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","丹羽郡扶桑町",34511,2607,7.6,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","海部郡大治町",31536,2281,7.2,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","海部郡蟹江町",37755,3032,8.0,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","海部郡飛島村",4579,236,5.2,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","知多郡阿久比町",28231,1972,7.0,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","知多郡東浦町",50234,3972,7.9,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","知多郡南知多町",18997,938,4.9,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","知多郡美浜町",22757,1403,6.2,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","知多郡武豊町",43042,2789,6.5,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","額田郡幸田町",39852,2759,6.9,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","北設楽郡設楽町",5274,253,4.8,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","北設楽郡東栄町",3539,211,6.0,"2016/01/01","2017/03/08"
"2017/03/08","愛知県","北設楽郡豊根村",1187,70,5.9,"2016/01/01","2017/03/08"
"2017/03/08","三重県","津市",283031,18489,6.5,"2016/01/01","2017/03/08"
"2017/03/08","三重県","四日市市",312457,20329,6.5,"2016/01/01","2017/03/08"
"2017/03/08","三重県","伊勢市",129764,8352,6.4,"2016/01/01","2017/03/08"
"2017/03/08","三重県","松阪市",167443,10835,6.5,"2016/01/01","2017/03/08"
"2017/03/08","三重県","桑名市",143149,8574,6.0,"2016/01/01","2017/03/08"
"2017/03/08","三重県","鈴鹿市",200551,14367,7.2,"2016/01/01","2017/03/08"
"2017/03/08","三重県","名張市",80482,6655,8.3,"2016/01/01","2017/03/08"
"2017/03/08","三重県","尾鷲市",19118,1063,5.6,"2016/01/01","2017/03/08"
"2017/03/08","三重県","亀山市",49804,3495,7.0,"2016/01/01","2017/03/08"
"2017/03/08","三重県","鳥羽市",20065,1082,5.4,"2016/01/01","2017/03/08"
"2017/03/08","三重県","熊野市",17974,1059,5.9,"2016/01/01","2017/03/08"
"2017/03/08","三重県","いなべ市",45965,3532,7.7,"2016/01/01","2017/03/08"
"2017/03/08","三重県","志摩市",52943,2733,5.2,"2016/01/01","2017/03/08"
"2017/03/08","三重県","伊賀市",94732,6578,6.9,"2016/01/01","2017/03/08"
"2017/03/08","三重県","桑名郡木曽岬町",6439,506,7.9,"2016/01/01","2017/03/08"
"2017/03/08","三重県","員弁郡東員町",25525,2238,8.8,"2016/01/01","2017/03/08"
"2017/03/08","三重県","三重郡菰野町",41560,2673,6.4,"2016/01/01","2017/03/08"
"2017/03/08","三重県","三重郡朝日町",10480,618,5.9,"2016/01/01","2017/03/08"
"2017/03/08","三重県","三重郡川越町",14922,1076,7.2,"2016/01/01","2017/03/08"
"2017/03/08","三重県","多気郡多気町",15100,764,5.1,"2016/01/01","2017/03/08"
"2017/03/08","三重県","多気郡明和町",23160,1216,5.3,"2016/01/01","2017/03/08"
"2017/03/08","三重県","多気郡大台町",9894,492,5.0,"2016/01/01","2017/03/08"
"2017/03/08","三重県","度会郡玉城町",15746,710,4.5,"2016/01/01","2017/03/08"
"2017/03/08","三重県","度会郡度会町",8568,505,5.9,"2016/01/01","2017/03/08"
"2017/03/08","三重県","度会郡大紀町",9343,438,4.7,"2016/01/01","2017/03/08"
"2017/03/08","三重県","度会郡南伊勢町",13915,727,5.2,"2016/01/01","2017/03/08"
"2017/03/08","三重県","北牟婁郡紀北町",17248,721,4.2,"2016/01/01","2017/03/08"
"2017/03/08","三重県","南牟婁郡御浜町",9113,468,5.1,"2016/01/01","2017/03/08"
"2017/03/08","三重県","南牟婁郡紀宝町",11537,507,4.4,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","大津市",342434,27247,8.0,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","彦根市",112786,9756,8.7,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","長浜市",120995,7247,6.0,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","近江八幡市",82258,5945,7.2,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","草津市",130385,12524,9.6,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","守山市",81094,5686,7.0,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","栗東市",67702,5323,7.9,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","甲賀市",92195,7787,8.4,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","野洲市",50837,4143,8.1,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","湖南市",54841,3883,7.1,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","高島市",51007,3302,6.5,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","東近江市",115304,6887,6.0,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","米原市",39883,2947,7.4,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","蒲生郡日野町",22074,1137,5.2,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","蒲生郡竜王町",12360,604,4.9,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","愛知郡愛荘町",21217,1421,6.7,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","犬上郡豊郷町",7381,380,5.1,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","犬上郡甲良町",7427,564,7.6,"2016/01/01","2017/03/08"
"2017/03/08","滋賀県","犬上郡多賀町",7683,368,4.8,"2016/01/01","2017/03/08"
"2017/03/08","京都府","京都市",1419549,125118,8.8,"2016/01/01","2017/03/08"
"2017/03/08","京都府","福知山市",80019,5414,6.8,"2016/01/01","2017/03/08"
"2017/03/08","京都府","舞鶴市",86124,6540,7.6,"2016/01/01","2017/03/08"
"2017/03/08","京都府","綾部市",34949,2468,7.1,"2016/01/01","2017/03/08"
"2017/03/08","京都府","宇治市",189623,16007,8.4,"2016/01/01","2017/03/08"
"2017/03/08","京都府","宮津市",19116,1300,6.8,"2016/01/01","2017/03/08"
"2017/03/08","京都府","亀岡市",90931,7036,7.7,"2016/01/01","2017/03/08"
"2017/03/08","京都府","城陽市",78217,7597,9.7,"2016/01/01","2017/03/08"
"2017/03/08","京都府","向日市",54842,4126,7.5,"2016/01/01","2017/03/08"
"2017/03/08","京都府","長岡京市",80625,6908,8.6,"2016/01/01","2017/03/08"
"2017/03/08","京都府","八幡市",72589,5289,7.3,"2016/01/01","2017/03/08"
"2017/03/08","京都府","京田辺市",67416,5222,7.7,"2016/01/01","2017/03/08"
"2017/03/08","京都府","京丹後市",57691,3297,5.7,"2016/01/01","2017/03/08"
"2017/03/08","京都府","南丹市",32889,2041,6.2,"2016/01/01","2017/03/08"
"2017/03/08","京都府","木津川市",74237,5686,7.7,"2016/01/01","2017/03/08"
"2017/03/08","京都府","乙訓郡大山崎町",15563,1477,9.5,"2016/01/01","2017/03/08"
"2017/03/08","京都府","久世郡久御山町",16355,1135,6.9,"2016/01/01","2017/03/08"
"2017/03/08","京都府","綴喜郡井手町",7793,442,5.7,"2016/01/01","2017/03/08"
"2017/03/08","京都府","綴喜郡宇治田原町",9615,607,6.3,"2016/01/01","2017/03/08"
"2017/03/08","京都府","相楽郡笠置町",1468,121,8.2,"2016/01/01","2017/03/08"
"2017/03/08","京都府","相楽郡和束町",4234,194,4.6,"2016/01/01","2017/03/08"
"2017/03/08","京都府","相楽郡精華町",37597,3190,8.5,"2016/01/01","2017/03/08"
"2017/03/08","京都府","相楽郡南山城村",2927,253,8.6,"2016/01/01","2017/03/08"
"2017/03/08","京都府","船井郡京丹波町",15245,965,6.3,"2016/01/01","2017/03/08"
"2017/03/08","京都府","与謝郡伊根町",2262,108,4.8,"2016/01/01","2017/03/08"
"2017/03/08","京都府","与謝郡与謝野町",22966,1192,5.2,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","大阪市",2681555,271502,10.1,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","堺市",845960,72076,8.5,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","岸和田市",199214,15010,7.5,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","豊中市",403030,36671,9.1,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","池田市",102671,9035,8.8,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","吹田市",367068,37910,10.3,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","泉大津市",75910,6372,8.4,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","高槻市",355209,32279,9.1,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","貝塚市",89212,6837,7.7,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","守口市",144615,12619,8.7,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","枚方市",406133,37429,9.2,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","茨木市",279395,26951,9.6,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","八尾市",268965,23034,8.6,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","泉佐野市",101035,7827,7.7,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","富田林市",114919,9479,8.2,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","寝屋川市",239108,19807,8.3,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","河内長野市",109545,9847,9.0,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","松原市",121962,9256,7.6,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","大東市",123397,9982,8.1,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","和泉市",186833,14229,7.6,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","箕面市",135587,14497,10.7,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","柏原市",71344,5771,8.1,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","羽曳野市",114146,9916,8.7,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","門真市",125409,9903,7.9,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","摂津市",85477,8783,10.3,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","高石市",58128,4130,7.1,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","藤井寺市",66118,5913,8.9,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","東大阪市",496659,34206,6.9,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","泉南市",63727,5364,8.4,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","四條畷市",56332,4508,8.0,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","交野市",78015,7501,9.6,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","大阪狭山市",57854,4869,8.4,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","阪南市",56475,5231,9.3,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","三島郡島本町",30678,2781,9.1,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","豊能郡豊能町",20864,2584,12.4,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","豊能郡能勢町",10893,891,8.2,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","泉北郡忠岡町",17526,1236,7.1,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","泉南郡熊取町",44118,3962,9.0,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","泉南郡田尻町",8606,748,8.7,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","泉南郡岬町",16488,1701,10.3,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","南河内郡太子町",13846,989,7.1,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","南河内郡河南町",15857,1101,6.9,"2016/01/01","2017/03/08"
"2017/03/08","大阪府","南河内郡千早赤阪村",5619,452,8.0,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","神戸市",1547850,172425,11.1,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","姫路市",541497,47034,8.7,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","尼崎市",463940,38096,8.2,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","明石市",298059,23621,7.9,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","西宮市",484892,49212,10.1,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","洲本市",45910,3899,8.5,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","芦屋市",96748,12849,13.3,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","伊丹市",202037,20709,10.3,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","相生市",30453,2282,7.5,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","豊岡市",84823,5451,6.4,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","加古川市",269555,27725,10.3,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","赤穂市",49616,4917,9.9,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","西脇市",42082,2485,5.9,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","宝塚市",233962,20731,8.9,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","三木市",79282,7928,10.0,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","高砂市",93356,8496,9.1,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","川西市",160154,19166,12.0,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","小野市",49319,3380,6.9,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","三田市",113996,9202,8.1,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","加西市",45345,3037,6.7,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","篠山市",42948,2765,6.4,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","養父市",25139,1880,7.5,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","丹波市",66858,4215,6.3,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","南あわじ市",49265,2620,5.3,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","朝来市",31854,2050,6.4,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","淡路市",45840,3273,7.1,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","宍粟市",40061,2533,6.3,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","加東市",39974,4935,12.3,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","たつの市",78812,6610,8.4,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","川辺郡猪名川町",31731,3628,11.4,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","多可郡多可町",22016,1453,6.6,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","加古郡稲美町",31630,2937,9.3,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","加古郡播磨町",34732,5134,14.8,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","神崎郡市川町",12854,1020,7.9,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","神崎郡福崎町",19568,1023,5.2,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","神崎郡神河町",11981,1042,8.7,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","揖保郡太子町",34434,3456,10.0,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","赤穂郡上郡町",15815,1767,11.2,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","佐用郡佐用町",18152,1133,6.2,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","美方郡香美町",19096,1483,7.8,"2016/01/01","2017/03/08"
"2017/03/08","兵庫県","美方郡新温泉町",15451,1046,6.8,"2016/01/01","2017/03/08"
"2017/03/08","奈良県","奈良市",362074,32791,9.1,"2016/01/01","2017/03/08"
"2017/03/08","奈良県","大和高田市",67496,5341,7.9,"2016/01/01","2017/03/08"
"2017/03/08","奈良県","大和郡山市",88268,10668,12.1,"2016/01/01","2017/03/08"
"2017/03/08","奈良県","天理市",67238,6477,9.6,"2016/01/01","2017/03/08"
"2017/03/08","奈良県","橿原市",124113,19109,15.4,"2016/01/01","2017/03/08"
"2017/03/08","奈良県","桜井市",59045,4205,7.1,"2016/01/01","2017/03/08"
"2017/03/08","奈良県","五條市",32576,2181,6.7,"2016/01/01","2017/03/08"
"2017/03/08","奈良県","御所市",27466,2272,8.3,"2016/01/01","2017/03/08"
"2017/03/08","奈良県","生駒市",120944,16564,13.7,"2016/01/01","2017/03/08"
"2017/03/08","奈良県","香芝市",78512,6594,8.4,"2016/01/01","2017/03/08"
"2017/03/08","奈良県","葛城市",37062,2567,6.9,"2016/01/01","2017/03/08"
"2017/03/08","奈良県","宇陀市",32290,2656,8.2,"2016/01/01","2017/03/08"
"2017/03/08","奈良県","山辺郡山添村",3812,191,5.0,"2016/01/01","2017/03/08"
